worker-1  | {"event": "worker_started", "level": "info", "role": "worker", "timestamp": "2026-08-08T08:08:28.676355Z", "worker_id": "489ea78b44a4:1:d0dd4a72"}
postgres-1  | 2026-08-08 08:12:00.108 UTC [59] ERROR:  duplicate key value violates unique constraint "uq_evaluation_runs_tenant_id_idempotency_key"
postgres-1  | 2026-08-08 08:12:00.108 UTC [59] DETAIL:  Key (tenant_id, idempotency_key)=(af38dd83-ad35-4947-b935-ca7cc6357e17, fault-i-3-ecca1f1e8dfd4cf4afd4bffa76fb698c) already exists.
postgres-1  | 2026-08-08 08:12:00.108 UTC [59] STATEMENT:  INSERT INTO evaluation_runs (id, tenant_id, dataset_version_id, dataset_hash, idempotency_key, request_hash, target_type, target_config_json, target_config_hash, evaluator_type, evaluator_config_json, evaluator_config_hash, target_version, evaluator_version, source_commit, origin_traceparent, status, total_jobs, succeeded_jobs, failed_jobs, cancelled_jobs, created_by, started_at, finished_at, cancel_requested_at, version) VALUES ($1::UUID, $2::UUID, $3::UUID, $4::VARCHAR, $5::VARCHAR, $6::VARCHAR, $7::VARCHAR, $8::JSONB, $9::VARCHAR, $10::VARCHAR, $11::JSONB, $12::VARCHAR, $13::VARCHAR, $14::VARCHAR, $15::VARCHAR, $16::VARCHAR, $17, $18::INTEGER, $19::INTEGER, $20::INTEGER, $21::INTEGER, $22::UUID, $23::TIMESTAMP WITH TIME ZONE, $24::TIMESTAMP WITH TIME ZONE, $25::TIMESTAMP WITH TIME ZONE, $26::INTEGER) RETURNING evaluation_runs.created_at
api-1       | INFO:     Started server process [1]
api-1       | INFO:     Waiting for application startup.
api-1       | {"environment": "development", "event": "application_started", "level": "info", "timestamp": "2026-08-08T08:08:28.817482Z"}
api-1       | INFO:     Application startup complete.
api-1       | INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
api-1       | {"event": "Context impl PostgresqlImpl.", "level": "info", "request_id": "c7f0d76a-624a-43aa-bb69-2c2a6b7e4794", "timestamp": "2026-08-08T08:08:29.403397Z", "trace_id": "39681e22c6edcf644cdfc415c76e5433"}
api-1       | {"event": "Will assume transactional DDL.", "level": "info", "request_id": "c7f0d76a-624a-43aa-bb69-2c2a6b7e4794", "timestamp": "2026-08-08T08:08:29.403616Z", "trace_id": "39681e22c6edcf644cdfc415c76e5433"}
api-1       | INFO:     172.18.0.1:46680 - "GET /health/ready HTTP/1.1" 200 OK
api-1       | {"duration_ms": 21.937, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/health/ready", "request_id": "c7f0d76a-624a-43aa-bb69-2c2a6b7e4794", "status_code": 200, "timestamp": "2026-08-08T08:08:29.409775Z", "trace_id": "39681e22c6edcf644cdfc415c76e5433"}
api-1       | {"event": "Context impl PostgresqlImpl.", "level": "info", "request_id": "2281b0bd-60c8-4676-809d-fe76a4d65c85", "timestamp": "2026-08-08T08:08:32.673288Z", "trace_id": "c5f44a1d22d28b642e7546b9f22426f1"}
postgres-1  | 2026-08-08 08:12:00.111 UTC [61] ERROR:  duplicate key value violates unique constraint "uq_evaluation_runs_tenant_id_idempotency_key"
postgres-1  | 2026-08-08 08:12:00.111 UTC [61] DETAIL:  Key (tenant_id, idempotency_key)=(af38dd83-ad35-4947-b935-ca7cc6357e17, fault-i-3-ecca1f1e8dfd4cf4afd4bffa76fb698c) already exists.
postgres-1  | 2026-08-08 08:12:00.111 UTC [61] STATEMENT:  INSERT INTO evaluation_runs (id, tenant_id, dataset_version_id, dataset_hash, idempotency_key, request_hash, target_type, target_config_json, target_config_hash, evaluator_type, evaluator_config_json, evaluator_config_hash, target_version, evaluator_version, source_commit, origin_traceparent, status, total_jobs, succeeded_jobs, failed_jobs, cancelled_jobs, created_by, started_at, finished_at, cancel_requested_at, version) VALUES ($1::UUID, $2::UUID, $3::UUID, $4::VARCHAR, $5::VARCHAR, $6::VARCHAR, $7::VARCHAR, $8::JSONB, $9::VARCHAR, $10::VARCHAR, $11::JSONB, $12::VARCHAR, $13::VARCHAR, $14::VARCHAR, $15::VARCHAR, $16::VARCHAR, $17, $18::INTEGER, $19::INTEGER, $20::INTEGER, $21::INTEGER, $22::UUID, $23::TIMESTAMP WITH TIME ZONE, $24::TIMESTAMP WITH TIME ZONE, $25::TIMESTAMP WITH TIME ZONE, $26::INTEGER) RETURNING evaluation_runs.created_at
postgres-1  | 2026-08-08 08:12:00.112 UTC [46] ERROR:  duplicate key value violates unique constraint "uq_evaluation_runs_tenant_id_idempotency_key"
postgres-1  | 2026-08-08 08:12:00.112 UTC [46] DETAIL:  Key (tenant_id, idempotency_key)=(af38dd83-ad35-4947-b935-ca7cc6357e17, fault-i-3-ecca1f1e8dfd4cf4afd4bffa76fb698c) already exists.
postgres-1  | 2026-08-08 08:12:00.112 UTC [46] STATEMENT:  INSERT INTO evaluation_runs (id, tenant_id, dataset_version_id, dataset_hash, idempotency_key, request_hash, target_type, target_config_json, target_config_hash, evaluator_type, evaluator_config_json, evaluator_config_hash, target_version, evaluator_version, source_commit, origin_traceparent, status, total_jobs, succeeded_jobs, failed_jobs, cancelled_jobs, created_by, started_at, finished_at, cancel_requested_at, version) VALUES ($1::UUID, $2::UUID, $3::UUID, $4::VARCHAR, $5::VARCHAR, $6::VARCHAR, $7::VARCHAR, $8::JSONB, $9::VARCHAR, $10::VARCHAR, $11::JSONB, $12::VARCHAR, $13::VARCHAR, $14::VARCHAR, $15::VARCHAR, $16::VARCHAR, $17, $18::INTEGER, $19::INTEGER, $20::INTEGER, $21::INTEGER, $22::UUID, $23::TIMESTAMP WITH TIME ZONE, $24::TIMESTAMP WITH TIME ZONE, $25::TIMESTAMP WITH TIME ZONE, $26::INTEGER) RETURNING evaluation_runs.created_at
postgres-1  | 2026-08-08 08:12:00.112 UTC [64] ERROR:  duplicate key value violates unique constraint "uq_evaluation_runs_tenant_id_idempotency_key"
postgres-1  | 2026-08-08 08:12:00.112 UTC [64] DETAIL:  Key (tenant_id, idempotency_key)=(af38dd83-ad35-4947-b935-ca7cc6357e17, fault-i-3-ecca1f1e8dfd4cf4afd4bffa76fb698c) already exists.
postgres-1  | 2026-08-08 08:12:00.112 UTC [64] STATEMENT:  INSERT INTO evaluation_runs (id, tenant_id, dataset_version_id, dataset_hash, idempotency_key, request_hash, target_type, target_config_json, target_config_hash, evaluator_type, evaluator_config_json, evaluator_config_hash, target_version, evaluator_version, source_commit, origin_traceparent, status, total_jobs, succeeded_jobs, failed_jobs, cancelled_jobs, created_by, started_at, finished_at, cancel_requested_at, version) VALUES ($1::UUID, $2::UUID, $3::UUID, $4::VARCHAR, $5::VARCHAR, $6::VARCHAR, $7::VARCHAR, $8::JSONB, $9::VARCHAR, $10::VARCHAR, $11::JSONB, $12::VARCHAR, $13::VARCHAR, $14::VARCHAR, $15::VARCHAR, $16::VARCHAR, $17, $18::INTEGER, $19::INTEGER, $20::INTEGER, $21::INTEGER, $22::UUID, $23::TIMESTAMP WITH TIME ZONE, $24::TIMESTAMP WITH TIME ZONE, $25::TIMESTAMP WITH TIME ZONE, $26::INTEGER) RETURNING evaluation_runs.created_at
postgres-1  | 2026-08-08 08:12:00.113 UTC [58] ERROR:  duplicate key value violates unique constraint "uq_evaluation_runs_tenant_id_idempotency_key"
postgres-1  | 2026-08-08 08:12:00.113 UTC [58] DETAIL:  Key (tenant_id, idempotency_key)=(af38dd83-ad35-4947-b935-ca7cc6357e17, fault-i-3-ecca1f1e8dfd4cf4afd4bffa76fb698c) already exists.
postgres-1  | 2026-08-08 08:12:00.113 UTC [58] STATEMENT:  INSERT INTO evaluation_runs (id, tenant_id, dataset_version_id, dataset_hash, idempotency_key, request_hash, target_type, target_config_json, target_config_hash, evaluator_type, evaluator_config_json, evaluator_config_hash, target_version, evaluator_version, source_commit, origin_traceparent, status, total_jobs, succeeded_jobs, failed_jobs, cancelled_jobs, created_by, started_at, finished_at, cancel_requested_at, version) VALUES ($1::UUID, $2::UUID, $3::UUID, $4::VARCHAR, $5::VARCHAR, $6::VARCHAR, $7::VARCHAR, $8::JSONB, $9::VARCHAR, $10::VARCHAR, $11::JSONB, $12::VARCHAR, $13::VARCHAR, $14::VARCHAR, $15::VARCHAR, $16::VARCHAR, $17, $18::INTEGER, $19::INTEGER, $20::INTEGER, $21::INTEGER, $22::UUID, $23::TIMESTAMP WITH TIME ZONE, $24::TIMESTAMP WITH TIME ZONE, $25::TIMESTAMP WITH TIME ZONE, $26::INTEGER) RETURNING evaluation_runs.created_at
redis-1     | Starting Redis Server
redis-1     | 1:C 08 Aug 2026 08:08:20.152 # WARNING Memory overcommit must be enabled! Without it, a background save or replication may fail under low memory condition. Being disabled, it can also cause failures without low memory condition, see https://github.com/jemalloc/jemalloc/issues/1328. To fix this issue add 'vm.overcommit_memory = 1' to /etc/sysctl.conf and then reboot or run the command 'sysctl vm.overcommit_memory=1' for this to take effect.
redis-1     | 1:M 08 Aug 2026 08:08:20.160 # WARNING: Redis does not require authentication and is not protected by network restrictions. Redis will accept connections from any IP address on any network interface.
redis-1     | 1:signal-handler (1786176553) Received SIGTERM scheduling shutdown...
redis-1     | 1:M 08 Aug 2026 08:09:14.015 # Redis is now ready to exit, bye bye...
redis-1     | Starting Redis Server
redis-1     | 1:C 08 Aug 2026 08:09:15.717 # WARNING Memory overcommit must be enabled! Without it, a background save or replication may fail under low memory condition. Being disabled, it can also cause failures without low memory condition, see https://github.com/jemalloc/jemalloc/issues/1328. To fix this issue add 'vm.overcommit_memory = 1' to /etc/sysctl.conf and then reboot or run the command 'sysctl vm.overcommit_memory=1' for this to take effect.
redis-1     | 1:M 08 Aug 2026 08:09:15.725 # WARNING: Redis does not require authentication and is not protected by network restrictions. Redis will accept connections from any IP address on any network interface.
redis-1     | 1:signal-handler (1786176626) Received SIGTERM scheduling shutdown...
api-1       | {"event": "Will assume transactional DDL.", "level": "info", "request_id": "2281b0bd-60c8-4676-809d-fe76a4d65c85", "timestamp": "2026-08-08T08:08:32.673467Z", "trace_id": "c5f44a1d22d28b642e7546b9f22426f1"}
api-1       | INFO:     127.0.0.1:58772 - "GET /health/ready HTTP/1.1" 200 OK
api-1       | {"duration_ms": 20.994, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/health/ready", "request_id": "2281b0bd-60c8-4676-809d-fe76a4d65c85", "status_code": 200, "timestamp": "2026-08-08T08:08:32.675980Z", "trace_id": "c5f44a1d22d28b642e7546b9f22426f1"}
api-1       | INFO:     172.18.0.1:46682 - "POST /api/v1/datasets HTTP/1.1" 201 Created
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 61.323, "event": "http_request_completed", "level": "info", "method": "POST", "outcome": "success", "path": "/api/v1/datasets", "request_id": "313abfdc-3593-4f7c-bdec-732e3273aa33", "status_code": 201, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:32.800531Z", "trace_id": "e4d31c5632c80038da40abf0e73fc888"}
api-1       | INFO:     172.18.0.1:46682 - "POST /api/v1/datasets/355dd8cf-7d12-4bab-9a46-b190c5755de9/versions HTTP/1.1" 201 Created
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 57.412, "event": "http_request_completed", "level": "info", "method": "POST", "outcome": "success", "path": "/api/v1/datasets/355dd8cf-7d12-4bab-9a46-b190c5755de9/versions", "request_id": "eb6568e6-079c-4ea5-945a-3dc93f77ff97", "status_code": 201, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:32.859807Z", "trace_id": "1e442a0a817a5bca55f9bc4b2d915a6e"}
api-1       | INFO:     172.18.0.1:46682 - "POST /api/v1/runs HTTP/1.1" 202 Accepted
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 67.911, "event": "http_request_completed", "level": "info", "method": "POST", "outcome": "success", "path": "/api/v1/runs", "request_id": "876391dc-2d2a-4bc2-a5b2-c317d59df335", "status_code": 202, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:32.929394Z", "trace_id": "5d769a95cfbf9a3971d54ba46dd07679"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc/cases?limit=200&sort=case_id HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 46.525, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc/cases", "request_id": "80ee9987-8a79-4610-99fa-b38f39216691", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:32.977313Z", "trace_id": "d074056b3a991117754bd3e375d4e217"}
api-1       | {"claimed": 2, "event": "outbox_dispatch_batch_completed", "lease_lost": 0, "level": "info", "published": 2, "retry_scheduled": 0, "role": "outbox_dispatcher", "timestamp": "2026-08-08T08:08:33.389663Z"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc/cases?limit=200&sort=case_id HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.754, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc/cases", "request_id": "9a38b9bb-bcbc-4a24-a55b-9faa41988a37", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:33.521492Z", "trace_id": "3c9c06db21f5f5171f099d607d14fe6c"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 45.188, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "1be17ea0-1790-4342-9ccf-85ea7639ee64", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:35.655894Z", "trace_id": "bb9502ab241bb733f24a4ced20a9d8b5"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 43.684, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "069d7597-0c8c-4c27-9fb7-688eb225b09c", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:36.202336Z", "trace_id": "acb7688363af40182fe3bc92f305a792"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.204, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "fca8f5d1-701c-4239-8e44-bcad1bf22bae", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:36.746001Z", "trace_id": "b3d46cd30fb3305dadac4c140e13fe0c"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 40.783, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "e5e23e0b-5911-4ba0-a369-394d354aadc9", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:37.289178Z", "trace_id": "1cdb86bedd7fe3366f9a25aaa9059811"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 93.568, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "f6349006-7666-481a-8833-2ffb808a8058", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:37.885229Z", "trace_id": "d6f57a9203b60a2fdf6f99cd73ed969f"}
api-1       | {"event": "Context impl PostgresqlImpl.", "level": "info", "request_id": "be1ecb95-c2d4-40d9-a8a0-50061c305434", "timestamp": "2026-08-08T08:08:37.976790Z", "trace_id": "4212962978f4f9ce50d431bfa9b4b2aa"}
api-1       | {"event": "Will assume transactional DDL.", "level": "info", "request_id": "be1ecb95-c2d4-40d9-a8a0-50061c305434", "timestamp": "2026-08-08T08:08:37.976894Z", "trace_id": "4212962978f4f9ce50d431bfa9b4b2aa"}
api-1       | INFO:     127.0.0.1:39276 - "GET /health/ready HTTP/1.1" 200 OK
api-1       | {"duration_ms": 14.118, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/health/ready", "request_id": "be1ecb95-c2d4-40d9-a8a0-50061c305434", "status_code": 200, "timestamp": "2026-08-08T08:08:37.978915Z", "trace_id": "4212962978f4f9ce50d431bfa9b4b2aa"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.614, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "f4baa948-aed5-44fa-8b43-6489bc657f67", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:38.430347Z", "trace_id": "6c70851ec0485213d1dc478615575b03"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 42.242, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "04241193-4205-40d6-811e-4f2479790d81", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:38.974665Z", "trace_id": "41c1404cb455c409bd65f4dcb0a4ebae"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.156, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "232a24bd-e353-4fbe-93c5-a12f5c5f414f", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:39.518240Z", "trace_id": "662e173bb9189c5cced51b2fa1750ba5"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.274, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "90c38b71-bb43-4c8c-882c-9a122d1f26bf", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:40.061886Z", "trace_id": "41668e159d21aaf75a9da7fd928c5083"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 42.0, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "6907cc2d-06ed-41c3-8204-3771e15a6990", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:40.606275Z", "trace_id": "472e0b2fcadc44b78243810755a36baa"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.338, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "43fb0427-55ff-4f1e-83ef-d1a8f5d60332", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:41.149842Z", "trace_id": "2d217b3269f23fa71028f34a56e5d756"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.463, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "866c88a7-e84d-4e57-b42f-3a2ecec3721e", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:41.693666Z", "trace_id": "f0a66f4b0be07074eca873d828c390de"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.343, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "650e382b-c60a-4eca-bb45-446fcf5519b4", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:42.237588Z", "trace_id": "363ec074beecdf9cd223b3fa13682c43"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.599, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "d7222c58-5bda-40e3-ba4c-bed09be026b8", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:42.781705Z", "trace_id": "4790ea17dee06cebcce7e19278f194e9"}
api-1       | {"event": "Context impl PostgresqlImpl.", "level": "info", "request_id": "8004d3f4-6f4f-43dd-876a-7af7e9d7c9e6", "timestamp": "2026-08-08T08:08:43.208796Z", "trace_id": "52d8c0b4ce5472b1a0a04ffccabb6542"}
api-1       | {"event": "Will assume transactional DDL.", "level": "info", "request_id": "8004d3f4-6f4f-43dd-876a-7af7e9d7c9e6", "timestamp": "2026-08-08T08:08:43.208889Z", "trace_id": "52d8c0b4ce5472b1a0a04ffccabb6542"}
api-1       | INFO:     127.0.0.1:39292 - "GET /health/ready HTTP/1.1" 200 OK
api-1       | {"duration_ms": 17.286, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/health/ready", "request_id": "8004d3f4-6f4f-43dd-876a-7af7e9d7c9e6", "status_code": 200, "timestamp": "2026-08-08T08:08:43.214304Z", "trace_id": "52d8c0b4ce5472b1a0a04ffccabb6542"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.228, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "6dbad367-872c-4b48-888b-820db4435a0b", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:43.325339Z", "trace_id": "bb73f70de7572886129dc5af31f1e25c"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.646, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "3ed148b2-b27a-4ee2-adec-5b6e1f2e1942", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:43.869318Z", "trace_id": "58d38ee1fb3c07db29c61cba808f5b6d"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 41.292, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "b2049dbd-7a00-4384-9fb4-7718332c2932", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:44.413035Z", "trace_id": "27c30013c98c4b12ef4a0cdfc2fbff03"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 42.48, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "12843d93-f2ac-4134-af2c-04b2c85feff4", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:44.957859Z", "trace_id": "e7610da7c590e71862b256903a0da8d1"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
api-1       | {"api_key_prefix": "evk_f2eea7ceb47c", "duration_ms": 40.549, "event": "http_request_completed", "level": "info", "method": "GET", "outcome": "success", "path": "/api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc", "request_id": "397e2ce1-e514-4d83-961f-9536701719e3", "status_code": 200, "tenant_id": "af38dd83-ad35-4947-b935-ca7cc6357e17", "timestamp": "2026-08-08T08:08:45.500825Z", "trace_id": "eb553847c60610f560a533a9564ad8e7"}
api-1       | INFO:     172.18.0.1:46682 - "GET /api/v1/runs/55eeef00-075c-45ec-8cee-02acecd2d1dc HTTP/1.1" 200 OK
